timestamp,equity
2019-09-26 08:00:00.000,100491.17784452064
2019-09-26 16:00:00.000,100501.2269623051
2019-09-27 00:00:00.001,100511.27708500133
2019-09-27 08:00:00.000,100521.32821270982
2019-09-27 16:00:00.000,100531.38034553108
2019-09-28 00:00:00.000,100541.43348356563
2019-09-28 08:00:00.001,100551.487626914
2019-09-28 16:00:00.000,100561.54277567669
2019-09-29 00:00:00.000,100571.59892995424
2019-09-29 08:00:00.000,100581.65608984724
2019-09-29 16:00:00.000,100591.71425545622
2019-09-30 00:00:00.000,100601.77342688174
2019-09-30 08:00:00.000,100611.83360422443
2019-09-30 16:00:00.000,100621.89478758485
2019-10-01 00:00:00.000,100631.95697706362
2019-10-01 08:00:00.000,100642.02017276132
2019-10-01 16:00:00.001,100652.0843747786
2019-10-02 00:00:00.000,100662.14958321606
2019-10-02 08:00:00.000,100672.21579817438
2019-10-02 16:00:00.000,100619.40516721098
2019-10-03 00:00:00.000,100586.9855948661
2019-10-03 08:00:00.001,100580.06923373659
2019-10-03 16:00:00.000,100590.12724065996
2019-10-04 00:00:00.001,100600.18625338403
2019-10-04 08:00:00.000,100603.79981207424
2019-10-04 16:00:00.000,100590.01306734799
2019-10-05 00:00:00.000,100564.17350479124
2019-10-05 08:00:00.000,100541.38566307504
2019-10-05 16:00:00.000,100540.15302568681
2019-10-06 00:00:00.000,100529.03630096676
2019-10-06 08:00:00.000,100525.37302288396
2019-10-06 16:00:00.000,100528.10228676152
2019-10-07 00:00:00.001,100523.01254894273
2019-10-07 08:00:00.000,100502.9019150522
2019-10-07 16:00:00.000,100477.91789866514
2019-10-08 00:00:00.001,100487.96569045499
2019-10-08 08:00:00.000,100498.01448702405
2019-10-08 16:00:00.000,100508.06428847274
2019-10-09 00:00:00.000,100518.11509490159
2019-10-09 08:00:00.000,100528.16690641106
2019-10-09 16:00:00.000,100538.2197231017
2019-10-10 00:00:00.000,100548.273545074
2019-10-10 08:00:00.000,100558.32837242851
2019-10-10 16:00:00.000,100568.38420526574
2019-10-11 00:00:00.000,100578.44104368627
2019-10-11 08:00:00.000,100588.49888779064
2019-10-11 16:00:00.000,100598.55773767942
2019-10-12 00:00:00.000,100608.6175934532
2019-10-12 08:00:00.000,100618.67845521253
2019-10-12 16:00:00.000,100628.74032305804
2019-10-13 00:00:00.000,100638.80319709035
2019-10-13 08:00:00.000,100648.86707741005
2019-10-13 16:00:00.000,100658.93196411779
2019-10-14 00:00:00.000,100668.9978573142
2019-10-14 08:00:00.000,100679.06475709993
2019-10-14 16:00:00.000,100689.13266357564
2019-10-15 00:00:00.000,100699.201576842
2019-10-15 08:00:00.000,100709.27149699969
2019-10-15 16:00:00.000,100719.34242414939
2019-10-16 00:00:00.000,100729.4143583918
2019-10-16 08:00:00.000,100739.48729982764
2019-10-16 16:00:00.000,100749.56124855763
2019-10-17 00:00:00.000,100759.6362046825
2019-10-17 08:00:00.001,100769.71216830295
2019-10-17 16:00:00.001,100779.78913951977
2019-10-18 00:00:00.000,100789.86711843371
2019-10-18 08:00:00.000,100799.94610514556
2019-10-18 16:00:00.000,100810.02609975607
2019-10-19 00:00:00.001,100820.10710236605
2019-10-19 08:00:00.000,100830.18911307628
2019-10-19 16:00:00.000,100840.27213198759
2019-10-20 00:00:00.000,100850.35615920079
2019-10-20 08:00:00.000,100860.44119481673
2019-10-20 16:00:00.000,100870.52723893619
2019-10-21 00:00:00.000,100880.61429166008
2019-10-21 08:00:00.000,100890.70235308926
2019-10-21 16:00:00.001,100900.79142332455
2019-10-22 00:00:00.000,100910.88150246687
2019-10-22 08:00:00.000,100920.97259061712
2019-10-22 16:00:00.000,100931.06468787618
2019-10-23 00:00:00.000,100941.15779434497
2019-10-23 08:00:00.000,100951.2519101244
2019-10-23 16:00:00.000,100961.34703531541
2019-10-24 00:00:00.000,100971.44317001893
2019-10-24 08:00:00.000,100981.54031433594
2019-10-24 16:00:00.000,100977.10217563913
2019-10-25 00:00:00.000,100987.1998858567
2019-10-25 08:00:00.000,100997.29860584528
2019-10-25 16:00:00.000,100982.44291319334
2019-10-26 00:00:00.000,100992.54115748467
2019-10-26 08:00:00.000,101006.38622495193
2019-10-26 16:00:00.000,101037.570936635
2019-10-27 00:00:00.001,101047.67469372868
2019-10-27 08:00:00.000,101066.43015262857
2019-10-27 16:00:00.000,101076.53679564383
2019-10-28 00:00:00.000,101089.15620126277
2019-10-28 08:00:00.000,101168.37269673675
2019-10-28 16:00:00.000,101242.94491593524
2019-10-29 00:00:00.000,101297.41058301168
2019-10-29 08:00:00.000,101313.98891722767
2019-10-29 16:00:00.000,101361.57305840243
2019-10-30 00:00:00.000,101387.21145469183
2019-10-30 08:00:00.000,101416.64416217712
2019-10-30 16:00:00.000,101469.69723707125
2019-10-31 00:00:00.000,101483.06079619737
2019-10-31 08:00:00.000,101522.23122800348
2019-10-31 16:00:00.000,101563.91727136802
2019-11-01 00:00:00.000,101580.03851195652
2019-11-01 08:00:00.000,101629.53643312263
2019-11-01 16:00:00.000,101639.69938676593
2019-11-02 00:00:00.000,101649.8633567046
2019-11-02 08:00:00.001,101660.02834304026
2019-11-02 16:00:00.000,101670.19434587457
2019-11-03 00:00:00.000,101680.36136530916
2019-11-03 08:00:00.000,101690.52940144569
2019-11-03 16:00:00.000,101700.69845438583
2019-11-04 00:00:00.000,101710.86852423126
2019-11-04 08:00:00.000,101721.11284290903
2019-11-04 16:00:00.000,101731.28495419332
2019-11-05 00:00:00.000,101741.45808268875
2019-11-05 08:00:00.000,101751.63222849701
2019-11-05 16:00:00.000,101761.80739171988
2019-11-06 00:00:00.000,101771.98357245905
2019-11-06 08:00:00.000,101782.16077081629
2019-11-06 16:00:00.000,101796.28508126645
2019-11-07 00:00:00.000,101823.79552730967
2019-11-07 08:00:00.000,101842.12788345641
2019-11-07 16:00:00.000,101862.01765103205
2019-11-08 00:00:00.000,101874.75040323842
2019-11-08 08:00:00.000,101884.93787827872
2019-11-08 16:00:00.000,101895.12637206654
2019-11-09 00:00:00.000,101905.31588470376
2019-11-09 08:00:00.000,101915.5064162922
2019-11-09 16:00:00.000,101925.69796693385
2019-11-10 00:00:00.000,101935.89053673053
2019-11-10 08:00:00.000,101946.08412578421
2019-11-10 16:00:00.000,101956.27873419679
2019-11-11 00:00:00.000,101966.4743620702
2019-11-11 08:00:00.000,101976.6710095064
2019-11-11 16:00:00.000,101986.86867660735
2019-11-12 00:00:00.000,101997.06736347503
2019-11-12 08:00:00.000,102007.26707021137
2019-11-12 16:00:00.000,102017.46779691838
2019-11-13 00:00:00.000,101994.93315845671
2019-11-13 08:00:00.000,102005.13265177255
2019-11-13 16:00:00.000,102015.33316503772
2019-11-14 00:00:00.000,102025.53469835423
2019-11-14 08:00:00.000,102035.73725182406
2019-11-14 16:00:00.000,102045.94082554926
2019-11-15 00:00:00.000,102056.14541963182
2019-11-15 08:00:00.000,102066.35103417379
2019-11-15 16:00:00.000,102076.55766927722
2019-11-16 00:00:00.001,102086.76532504415
2019-11-16 08:00:00.000,102096.97400157664
2019-11-16 16:00:00.000,102107.1836989768
2019-11-17 00:00:00.000,102117.3944173467
2019-11-17 08:00:00.001,102127.60615678845
2019-11-17 16:00:00.000,102137.81891740412
2019-11-18 00:00:00.000,102148.03269929587
2019-11-18 08:00:00.001,102158.24750256579
2019-11-18 16:00:00.000,102168.46332731604
2019-11-19 00:00:00.000,102178.68017364877
2019-11-19 08:00:00.000,102188.89804166614
2019-11-19 16:00:00.000,102199.1169314703
2019-11-20 00:00:00.000,102209.33684316344
2019-11-20 08:00:00.000,102219.55777684777
2019-11-20 16:00:00.000,102229.77973262547
2019-11-21 00:00:00.000,102240.00271059872
2019-11-21 08:00:00.000,102250.22671086979
2019-11-21 16:00:00.000,102260.45173354087
2019-11-22 00:00:00.000,102267.43816760331
2019-11-22 08:00:00.001,102277.25686434179
2019-11-22 16:00:00.000,102251.05138558801
2019-11-23 00:00:00.000,102221.73600915576
2019-11-23 08:00:00.000,102204.30924760093
2019-11-23 16:00:00.000,102189.70425180947
2019-11-24 00:00:00.000,102179.2645516231
2019-11-24 08:00:00.000,102189.48247807827
2019-11-24 16:00:00.000,102199.70142632606
2019-11-25 00:00:00.000,102209.9213964687
2019-11-25 08:00:00.000,102206.80808226297
2019-11-25 16:00:00.000,102195.47436931473
2019-11-26 00:00:00.000,102186.8265882736
2019-11-26 08:00:00.000,102139.58664021012
2019-11-26 16:00:00.000,102101.99212255546
2019-11-27 00:00:00.000,102083.51370402113
2019-11-27 08:00:00.000,102067.44167562359
2019-11-27 16:00:00.000,102077.64841979115
2019-11-28 00:00:00.000,102087.85618463311
2019-11-28 08:00:00.000,102098.06497025158
2019-11-28 16:00:00.000,102108.2747767486
2019-11-29 00:00:00.000,102118.48560422627
2019-11-29 08:00:00.000,102128.6974527867
2019-11-29 16:00:00.000,102138.91032253197
2019-11-30 00:00:00.000,102149.12421356424
2019-11-30 08:00:00.000,102147.1568214319
2019-11-30 16:00:00.000,102157.37153711404
2019-12-01 00:00:00.000,102167.58727426776
2019-12-01 08:00:00.000,102177.80403299519
2019-12-01 16:00:00.000,102188.02181339847
2019-12-02 00:00:00.000,102198.24061557981
2019-12-02 08:00:00.000,102208.46043964136
2019-12-02 16:00:00.000,102210.21944724553
2019-12-03 00:00:00.000,102211.66878815729
2019-12-03 08:00:00.000,102220.76767091281
2019-12-03 16:00:00.000,102219.7199080442
2019-12-04 00:00:00.000,102219.35702803853
2019-12-04 08:00:00.000,102222.76399920827
2019-12-04 16:00:00.000,102217.37890400078
2019-12-05 00:00:00.000,102219.99975759588
2019-12-05 08:00:00.001,102210.01797461955
2019-12-05 16:00:00.000,102211.84651184113
2019-12-06 00:00:00.000,102219.7791732489
2019-12-06 08:00:00.000,102225.74267516586
2019-12-06 16:00:00.000,102232.43948356851
2019-12-07 00:00:00.000,102242.66272751686
2019-12-07 08:00:00.001,102246.55715054016
2019-12-07 16:00:00.000,102256.78180625521
2019-12-08 00:00:00.000,102267.00748443585
2019-12-08 08:00:00.000,102277.23418518428
2019-12-08 16:00:00.000,102287.46190860281
2019-12-09 00:00:00.000,102297.69065479367
2019-12-09 08:00:00.000,102307.92042385915
2019-12-09 16:00:00.000,102318.15121590153
2019-12-10 00:00:00.000,102328.38303102311
2019-12-10 08:00:00.001,102338.61586932623
2019-12-10 16:00:00.000,102348.84973091316
2019-12-11 00:00:00.000,102359.08461588626
2019-12-11 08:00:00.000,102363.24244190336
2019-12-11 16:00:00.000,102357.41592614356
2019-12-12 00:00:00.000,102360.65042048683
2019-12-12 08:00:00.001,102360.32286640549
2019-12-12 16:00:00.000,102351.60176689726
2019-12-13 00:00:00.000,102344.27134517871
2019-12-13 08:00:00.000,102332.61740300064
2019-12-13 16:00:00.000,102322.60824969246
2019-12-14 00:00:00.000,102317.12580434245
2019-12-14 08:00:00.000,102319.42998601556
2019-12-14 16:00:00.000,102329.66192901415
2019-12-15 00:00:00.000,102327.83227465887
2019-12-15 08:00:00.001,102336.00008223105
2019-12-15 16:00:00.000,102338.27705823288
2019-12-16 00:00:00.001,102324.49720922699
2019-12-16 08:00:00.000,102313.46458193788
2019-12-16 16:00:00.003,102309.72809421134
2019-12-17 00:00:00.008,102305.01570813532
2019-12-17 08:00:00.000,102291.27716757588
2019-12-17 16:00:00.000,102289.63436966458
2019-12-18 00:00:00.006,102275.55215570092
2019-12-18 08:00:00.000,102252.76720819167
2019-12-18 16:00:00.000,102237.33726561996
2019-12-19 00:00:00.001,102247.56099934653
2019-12-19 08:00:00.001,102257.78575544646
2019-12-19 16:00:00.000,102268.011534022
2019-12-20 00:00:00.000,102270.44858073686
2019-12-20 08:00:00.000,102271.50605717518
2019-12-20 16:00:00.000,102274.76851821842
2019-12-21 00:00:00.000,102274.52612701702
2019-12-21 08:00:00.000,102284.75357962972
2019-12-21 16:00:00.000,102294.98205498767
2019-12-22 00:00:00.000,102305.21155319319
2019-12-22 08:00:00.001,102315.44207434851
2019-12-22 16:00:00.000,102317.04842678909
2019-12-23 00:00:00.000,102327.28013163175
2019-12-23 08:00:00.000,102337.51285964492
2019-12-23 16:00:00.000,102347.74661093089
2019-12-24 00:00:00.000,102357.98138559198
2019-12-24 08:00:00.000,102368.21718373052
2019-12-24 16:00:00.000,102378.45400544889
2019-12-25 00:00:00.000,102388.69185084944
2019-12-25 08:00:00.000,102394.94472826079
2019-12-25 16:00:00.000,102405.18422273362
2019-12-26 00:00:00.000,102415.42474115588
2019-12-26 08:00:00.000,102425.66628363
2019-12-26 16:00:00.000,102422.74305511425
2019-12-27 00:00:00.001,102425.41116757084
2019-12-27 08:00:00.000,102419.57906465897
2019-12-27 16:00:00.000,102410.60301274974
2019-12-28 00:00:00.000,102402.71637221173
2019-12-28 08:00:00.000,102398.35708857577
2019-12-28 16:00:00.000,102400.57503699031
2019-12-29 00:00:00.000,102376.76690329422
2019-12-29 08:00:00.000,102387.00457998455
2019-12-29 16:00:00.000,102378.06926609486
2019-12-30 00:00:00.000,102367.59394204755
2019-12-30 08:00:00.000,102349.22919569434
2019-12-30 16:00:00.000,102347.79016553184
2019-12-31 00:00:00.000,102351.81857455276
2019-12-31 08:00:00.000,102338.46166222877
2019-12-31 16:00:00.000,102336.00246899504
2020-01-01 00:00:00.000,102323.35476244989
2020-01-01 08:00:00.000,102310.68406142965
2020-01-01 16:00:00.000,102300.79675692195
2020-01-02 00:00:00.002,102304.54301209917
2020-01-02 08:00:00.000,102314.7734664004
2020-01-02 16:00:00.000,102314.87987376477
2020-01-03 00:00:00.000,102313.17735416368
2020-01-03 08:00:00.000,102311.58843051938
2020-01-03 16:00:00.001,102321.81958936242
2020-01-04 00:00:00.000,102332.05177132135
2020-01-04 08:00:00.000,102332.13773024484
2020-01-04 16:00:00.000,102339.69700525897
2020-01-05 00:00:00.000,102349.9309749595
2020-01-05 08:00:00.000,102360.16596805699
2020-01-05 16:00:00.000,102370.40198465378
2020-01-06 00:00:00.000,102380.63902485227
2020-01-06 08:00:00.000,102390.87708875474
2020-01-06 16:00:00.000,102401.11617646362
2020-01-07 00:00:00.000,102411.35628808127
2020-01-07 08:00:00.001,102421.59742371006
2020-01-07 16:00:00.000,102431.83958345243
2020-01-08 00:00:00.000,102444.65790385791
2020-01-08 08:00:00.000,102454.90236964829
2020-01-08 16:00:00.001,102465.14785988526
2020-01-09 00:00:00.000,102475.39437467123
2020-01-09 08:00:00.000,102485.6419141087
2020-01-09 16:00:00.000,102495.8904783001
2020-01-10 00:00:00.000,102506.14006734792
2020-01-10 08:00:00.000,102516.39068135465
2020-01-10 16:00:00.000,102526.64232042279
2020-01-11 00:00:00.000,102536.89498465483
2020-01-11 08:00:00.000,102555.1937189338
2020-01-11 16:00:00.000,102565.44923830568
2020-01-12 00:00:00.000,102575.70578322952
2020-01-12 08:00:00.000,102585.96335380785
2020-01-12 16:00:00.000,102596.22195014324
2020-01-13 00:00:00.001,102606.48157233825
2020-01-13 08:00:00.000,102616.74222049548
2020-01-13 16:00:00.000,102627.00389471753
2020-01-14 00:00:00.000,102637.266595107
2020-01-14 08:00:00.000,102663.84964715512
2020-01-14 16:00:00.001,102674.11603211983
2020-01-15 00:00:00.000,102724.82883151041
2020-01-15 08:00:00.000,102744.8570913877
2020-01-15 16:00:00.000,102755.13157709684
2020-01-16 00:00:00.000,102765.40709025455
2020-01-16 08:00:00.000,102807.7371890891
2020-01-16 16:00:00.000,102840.086671673
2020-01-17 00:00:00.000,102850.37068034016
2020-01-17 08:00:00.000,102865.82600554229
2020-01-17 16:00:00.000,102924.20133314215
2020-01-18 00:00:00.001,102934.49375327546
2020-01-18 08:00:00.001,102964.53209724253
2020-01-18 16:00:00.000,102997.56414878464
2020-01-19 00:00:00.000,103018.2058906157
2020-01-19 08:00:00.000,103058.72192081042
2020-01-19 16:00:00.000,103154.01722920894
2020-01-20 00:00:00.000,103184.65603540637
2020-01-20 08:00:00.000,103194.9745010099
2020-01-20 16:00:00.000,103206.10098316059
2020-01-21 00:00:00.000,103218.54454275612
2020-01-21 08:00:00.000,103234.46600325183
2020-01-21 16:00:00.000,103250.71510820075
2020-01-22 00:00:00.000,103261.04017971156
2020-01-22 08:00:00.001,103283.1297814268
2020-01-22 16:00:00.000,103293.45809440494
2020-01-23 00:00:00.000,103303.78744021438
2020-01-23 08:00:00.000,103314.1178189584
2020-01-23 16:00:00.000,103368.15523514245
2020-01-24 00:00:00.000,103424.71725600558
2020-01-24 08:00:00.000,103468.2838839025
2020-01-24 16:00:00.001,103486.85437149396
2020-01-25 00:00:00.000,103497.2030569311
2020-01-25 08:00:00.000,103507.5527772368
2020-01-25 16:00:00.001,103517.90353251454
2020-01-26 00:00:00.000,103528.25532286779
2020-01-26 08:00:00.000,103538.60814840006
2020-01-26 16:00:00.000,103548.96200921491
2020-01-27 00:00:00.000,103559.31690541582
2020-01-27 08:00:00.001,103569.67283710637
2020-01-27 16:00:00.000,103580.02980439007
2020-01-28 00:00:00.000,103590.38780737051
2020-01-28 08:00:00.000,103661.54300885153
2020-01-28 16:00:00.000,103717.92866855576
2020-01-29 00:00:00.001,103782.56983041913
2020-01-29 08:00:00.000,103894.85530619575
2020-01-29 16:00:00.002,103950.64060980386
2020-01-30 00:00:00.000,103975.17296098777
2020-01-30 08:00:00.000,104001.03886476529
2020-01-30 16:00:00.000,104037.28530683042
2020-01-31 00:00:00.000,104092.99831348509
2020-01-31 08:00:00.000,104173.31022540385
2020-01-31 16:00:00.000,104214.83162339349
2020-02-01 00:00:00.000,104292.98336777618
2020-02-01 08:00:00.000,104361.46944116428
2020-02-01 16:00:00.000,104412.66082915457
2020-02-02 00:00:00.000,104442.17097948471
2020-02-02 08:00:00.000,104478.63800790391
2020-02-02 16:00:00.000,104547.09659067221
2020-02-03 00:00:00.000,104610.53263247054
2020-02-03 08:00:00.000,104648.04806168319
2020-02-03 16:00:00.000,104658.51286648937
2020-02-04 00:00:00.000,104762.41993123347
2020-02-04 08:00:00.001,104819.46306888603
2020-02-04 16:00:00.000,104859.49571822128
2020-02-05 00:00:00.002,104869.98166779311
2020-02-05 08:00:00.000,104880.46866595988
2020-02-05 16:00:00.000,104935.66830542345
2020-02-06 00:00:00.000,105107.78483793468
2020-02-06 08:00:00.000,105190.08318238494
2020-02-06 16:00:00.000,105248.64039789092
2020-02-07 00:00:00.000,105286.12785862785
2020-02-07 08:00:00.000,105306.89660020925
2020-02-07 16:00:00.001,105343.34963553637
2020-02-08 00:00:00.000,105385.3974335434
2020-02-08 08:00:00.000,105451.6405866622
2020-02-08 16:00:00.000,105556.36988351082
2020-02-09 00:00:00.000,105601.54589869357
2020-02-09 08:00:00.000,105687.63122289474
2020-02-09 16:00:00.000,105808.06650617847
2020-02-10 00:00:00.000,105920.99862980249
2020-02-10 08:00:00.000,106053.42318070943
2020-02-10 16:00:00.009,106157.26857161951
2020-02-11 00:00:00.000,106203.96609249148
2020-02-11 08:00:00.000,106272.78307640042
2020-02-11 16:00:00.000,106326.04699527832
2020-02-12 00:00:00.000,106645.02513626414
2020-02-12 08:00:00.001,106760.26041817512
2020-02-12 16:00:00.000,106871.16724710795
2020-02-13 00:00:00.001,106971.14843020264
2020-02-13 08:00:00.000,107061.43528861218
2020-02-13 16:00:00.000,107136.82152765631
2020-02-14 00:00:00.000,107204.66056304763
2020-02-14 08:00:00.000,107284.47764897664
2020-02-14 16:00:00.000,107344.50545991078
2020-02-15 00:00:00.000,107407.96001742332
2020-02-15 08:00:00.000,107511.9953674962
2020-02-15 16:00:00.000,107605.92752272882
2020-02-16 00:00:00.000,107661.023909739
2020-02-16 08:00:00.000,107700.82942010915
2020-02-16 16:00:00.000,107766.36214378639
2020-02-17 00:00:00.000,107812.89458129644
2020-02-17 08:00:00.000,107878.6173218332
2020-02-17 16:00:00.000,107976.86885134524
2020-02-18 00:00:00.000,108005.98697356838
2020-02-18 08:00:00.000,108021.05596887095
2020-02-18 16:00:00.000,108053.09717449245
2020-02-19 00:00:00.000,108103.22948945755
2020-02-19 08:00:00.001,108144.83517939116
2020-02-19 16:00:00.000,108188.9117698652
2020-02-20 00:00:00.004,108199.73066104218
2020-02-20 08:00:00.000,108210.5506341083
2020-02-20 16:00:00.000,108221.37168917169
2020-02-21 00:00:00.000,108232.19382634062
2020-02-21 08:00:00.000,108243.01704572326
2020-02-21 16:00:00.000,108253.84134742783
2020-02-22 00:00:00.000,108264.66673156258
2020-02-22 08:00:00.001,108275.49319823575
2020-02-22 16:00:00.000,108288.74936686801
2020-02-23 00:00:00.000,108320.87105859272
2020-02-23 08:00:00.000,108363.12703039266
2020-02-23 16:00:00.000,108433.89682139366
2020-02-24 00:00:00.015,108486.78437022933
2020-02-24 08:00:00.000,108502.60933746543
2020-02-24 16:00:00.000,108513.45959839917
2020-02-25 00:00:00.001,108548.60602282849
2020-02-25 08:00:00.000,108578.3081778945
2020-02-25 16:00:00.001,108629.28460780095
2020-02-26 00:00:00.000,108668.5758200436
2020-02-26 08:00:00.001,108723.59471998128
2020-02-26 16:00:00.000,108765.6272617
2020-02-27 00:00:00.001,108784.51223756144
2020-02-27 08:00:00.001,108795.3906887852
2020-02-27 16:00:00.000,108806.2702278541
2020-02-28 00:00:00.000,108817.15085487689
2020-02-28 08:00:00.000,108829.83784649505
2020-02-28 16:00:00.000,108855.52604142035
2020-02-29 00:00:00.000,108922.51137792521
2020-02-29 08:00:00.000,108988.04569612085
2020-02-29 16:00:00.000,109055.99429321011
2020-03-01 00:00:00.000,109109.77743791568
2020-03-01 08:00:00.000,109140.25507204741
2020-03-01 16:00:00.001,109174.12456740392
2020-03-02 00:00:00.000,109194.56196352295
2020-03-02 08:00:00.000,109205.4814197193
2020-03-02 16:00:00.004,109216.40196786128
2020-03-03 00:00:00.000,109227.32360805807
2020-03-03 08:00:00.003,109238.24634041887
2020-03-03 16:00:00.000,109249.17016505291
2020-03-04 00:00:00.002,109260.09508206941
2020-03-04 08:00:00.000,109271.02109157763
2020-03-04 16:00:00.001,109297.6045455888
2020-03-05 00:00:00.000,109308.53430604335
2020-03-05 08:00:00.000,109334.20104298375
2020-03-05 16:00:00.000,109355.54417236935
2020-03-06 00:00:00.003,109377.82317738359
2020-03-06 08:00:00.000,109401.62269792877
2020-03-06 16:00:00.000,109440.6856413293
2020-03-07 00:00:00.000,109483.88844639307
2020-03-07 08:00:00.001,109519.01744683998
2020-03-07 16:00:00.000,109554.84549820755
2020-03-08 00:00:00.001,109614.75556546827
2020-03-08 08:00:00.000,109669.28561791942
2020-03-08 16:00:00.006,109716.35677199949
2020-03-09 00:00:00.000,109727.3284076767
2020-03-09 08:00:00.000,109738.30114051746
2020-03-09 16:00:00.000,109749.27497063152
2020-03-10 00:00:00.000,109760.24989812858
2020-03-10 08:00:00.000,109771.22592311839
2020-03-10 16:00:00.000,109782.20304571069
2020-03-11 00:00:00.001,109793.18126601526
2020-03-11 08:00:00.000,109804.16058414186
2020-03-11 16:00:00.000,109829.30354083242
2020-03-12 00:00:00.001,109840.91469480278
2020-03-12 08:00:00.001,109851.89878627224
2020-03-12 16:00:00.000,109835.25732212511
2020-03-13 00:00:00.000,109817.60350121572
2020-03-13 08:00:00.000,109488.15069071208
2020-03-13 16:00:00.002,109416.5695275535
2020-03-14 00:00:00.000,109332.95229095484
2020-03-14 08:00:00.001,109327.54468313453
2020-03-14 16:00:00.000,109272.52559627274
2020-03-15 00:00:00.000,109220.19170558892
2020-03-15 08:00:00.000,109160.98562406914
2020-03-15 16:00:00.001,109107.72597918317
2020-03-16 00:00:00.000,109076.86813212174
2020-03-16 08:00:00.000,109036.64821853538
2020-03-16 16:00:00.001,108938.12488393809
2020-03-17 00:00:00.000,108912.16492877825
2020-03-17 08:00:00.000,108908.15587198721
2020-03-17 16:00:00.000,108896.64101266688
2020-03-18 00:00:00.000,108880.62667263956
2020-03-18 08:00:00.000,108841.94356359531
2020-03-18 16:00:00.000,108805.61865335041
2020-03-19 00:00:00.000,108789.25211219257
2020-03-19 08:00:00.000,108765.31412515779
2020-03-19 16:00:00.000,108735.85068921444
2020-03-20 00:00:00.000,108719.03034047132
2020-03-20 08:00:00.000,108717.75724062604
2020-03-20 16:00:00.000,108728.6290163501
2020-03-21 00:00:00.000,108737.68284928829
2020-03-21 08:00:00.000,108736.6878994902
2020-03-21 16:00:00.000,108724.12120046966
2020-03-22 00:00:00.000,108721.03126094515
2020-03-22 08:00:00.001,108731.90336407123
2020-03-22 16:00:00.000,108732.14692353476
2020-03-23 00:00:00.000,108713.88427213748
2020-03-23 08:00:00.000,108696.16934469534
2020-03-23 16:00:00.000,108707.0389616298
2020-03-24 00:00:00.000,108717.90966552596
2020-03-24 08:00:00.000,108728.78145649252
2020-03-24 16:00:00.000,108739.65433463817
2020-03-25 00:00:00.000,108750.52830007163
2020-03-25 08:00:00.000,108761.35767767976
2020-03-25 16:00:00.001,108772.03042970867
2020-03-26 00:00:00.006,108770.26832281571
2020-03-26 08:00:00.002,108781.145349648
2020-03-26 16:00:00.000,108782.88476016215
2020-03-27 00:00:00.000,108789.65431908079
2020-03-27 08:00:00.000,108797.09335564314
2020-03-27 16:00:00.000,108797.25437534132
2020-03-28 00:00:00.000,108783.97784638988
2020-03-28 08:00:00.000,108739.09031361113
2020-03-28 16:00:00.000,108715.54830055824
2020-03-29 00:00:00.000,108690.23714660289
2020-03-29 08:00:00.001,108658.58654954578
2020-03-29 16:00:00.000,108630.75582577284
2020-03-30 00:00:00.000,108560.89538670129
2020-03-30 08:00:00.000,108524.18334870836
2020-03-30 16:00:00.000,108516.60619022696
